鄉鎮市區,交易標的,土地移轉總面積平方公尺,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局.房,建物現況格局.廳,建物現況格局.衛,建物現況格局.隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積.平方公尺.,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯
大同區,房地(土地+建物),25.33,三層,三層,公寓(5樓含以下無電梯),,加強磚造,63.67,2,1,1,1,無,10200000,160201,,0.0,0,63.67,0.0,0.0,0
中正區,房地(土地+建物)+車位,6.6,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,96.76,2,2,1,1,有,26200000,296934,坡道機械,14.25,1700000,44.86,0.0,6.82,1
大同區,房地(土地+建物),24.75,一層，騎樓,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,70.95,1,1,1,1,無,13000000,183228,,0.0,0,70.95,0.0,0.0,0
內湖區,房地(土地+建物)+車位,164.3,全,四層,透天厝,住家用,鋼筋混凝土造,250.26,5,2,4,1,有,32500000,129865,坡道平面,0.0,0,171.23,67.31,11.72,0
內湖區,房地(土地+建物)+車位,25.23,四層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,190.38,2,1,1,1,有,27960000,146864,坡道平面,27.7,0,76.98,10.57,6.85,1
士林區,房地(土地+建物),15.12,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,66.33,2,1,1,1,有,15700000,236695,,0.0,0,40.83,2.1,6.01,1
士林區,房地(土地+建物)+車位,66.92,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,405.69,5,2,3,1,有,89500000,274669,坡道平面,104.6,6800000,176.21,9.26,19.92,1
大安區,房地(土地+建物),37.5,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,98.34,3,0,2,1,無,25250000,256762,,0.0,0,84.84,0.0,13.5,0
萬華區,房地(土地+建物)+車位,40.52,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,189.3,3,2,2,1,有,26000000,137348,坡道平面,0.0,0,103.07,0.0,9.77,1
大安區,房地(土地+建物)+車位,9.8,八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,189.26,3,2,2,1,有,42000000,221917,坡道平面,31.66,0,137.77,2.85,15.26,1
松山區,房地(土地+建物),46.25,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,90.73,3,3,2,1,無,23880000,263199,,0.0,0,90.73,0.0,0.0,0
松山區,房地(土地+建物)+車位,26.13,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,263.94,4,2,2,1,有,60020000,302474,坡道平面,82.04,5000000,112.72,6.61,11.28,1
信義區,房地(土地+建物)+車位,103.2,一層，二層，三層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,256.16,4,3,5,1,有,44500000,173720,坡道平面,26.96,0,129.47,57.49,15.49,0
中山區,房地(土地+建物),21.5,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,76.66,1,1,2,1,無,20000000,260892,,0.0,0,66.27,10.39,0.0,0
萬華區,房地(土地+建物)+車位,9.37,六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,166.87,2,2,2,1,有,26680000,159885,坡道平面,33.7,0,78.49,5.03,4.44,1
萬華區,房地(土地+建物),41.8,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,141.0,3,2,2,1,無,10000000,70922,,0.0,0,128.94,0.0,12.06,0
文山區,房地(土地+建物)+車位,47.86,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,142.1,3,2,2,1,有,23180000,196587,坡道平面,33.09,1750000,74.15,0.0,0.0,1
文山區,房地(土地+建物)+車位,28.51,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,221.32,3,2,2,1,有,48800000,249852,坡道平面,36.01,2500000,116.37,10.28,6.18,1
中正區,房地(土地+建物),17.38,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,86.99,3,2,1,1,有,18250000,209794,,0.0,0,79.02,0.0,7.97,1
文山區,房地(土地+建物)+車位,67.77,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,144.34,3,2,1,1,有,16500000,114313,坡道平面,0.0,0,76.61,0.0,10.09,1
中正區,房地(土地+建物),3.55,七層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,46.87,1,1,1,1,有,13550000,289098,,0.0,0,25.39,0.0,6.73,1
內湖區,房地(土地+建物)+車位,18.66,十一層，十二層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,169.62,3,2,2,1,有,29200000,172150,坡道平面,0.0,0,89.64,0.0,12.31,1
中山區,房地(土地+建物),22.46,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,101.29,3,2,1,1,有,22680000,223912,,0.0,0,77.81,0.0,14.6,1
松山區,房地(土地+建物),16.99,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,59.39,1,1,1,1,有,19600000,330022,,0.0,0,33.82,0.0,0.0,1
南港區,房地(土地+建物),27.5,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,96.48,3,2,2,1,無,17680000,183250,,0.0,0,96.48,0.0,0.0,0
士林區,房地(土地+建物)+車位,11.07,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,109.51,3,2,1,1,有,15600000,142453,坡道平面,28.49,0,51.29,0.0,2.91,1
中正區,房地(土地+建物)+車位,17.4,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,218.5,3,2,2,1,有,41800000,217541,坡道平面,44.73,4000000,110.69,1.01,11.96,1
大安區,房地(土地+建物),1.48,一層，三層，四層，五層，六層，陽台，屋頂突出物，地下層,六層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,10.86,0,0,0,0,有,1054500,97099,,0.0,0,10.86,0.0,0.0,1
中山區,房地(土地+建物)+車位,13.56,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,138.84,1,2,1,1,有,28700000,230372,塔式車位,20.77,1500000,71.08,2.01,10.07,1
內湖區,房地(土地+建物)+車位,151.88,七層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,900.39,0,0,0,0,有,112701600,125170,坡道平面,0.0,9600000,341.94,15.3,8.68,1
信義區,房地(土地+建物),9.99,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,49.78,1,1,1,1,有,15800000,317397,,0.0,0,31.62,4.58,0.0,1
松山區,房地(土地+建物)+車位,14.32,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,165.2,3,2,2,1,有,42268500,306786,坡道平面,38.82,3500000,127.7,0.0,11.66,1
松山區,房地(土地+建物),38.0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,110.1,3,2,2,1,無,28080000,255041,,0.0,0,110.1,0.0,0.0,0
士林區,房地(土地+建物)+車位,24.87,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,134.79,5,1,2,1,有,15650000,126137,坡道平面,28.16,2200000,65.18,2.45,8.71,1
北投區,土地,234.89,,,其他,,,0.0,0,0,0,1,無,11230000,47810,,0.0,0,0.0,0.0,0.0,0
士林區,房地(土地+建物),40.6,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,162.04,4,2,2,1,有,41000000,253024,,0.0,0,115.75,1.25,13.86,1
松山區,房地(土地+建物),10.28,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,42.38,1,1,1,1,有,11200000,264276,,0.0,0,22.57,2.32,0.0,1
松山區,房地(土地+建物),3.05,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,34.11,1,1,1,1,有,9400000,275660,,0.0,0,29.31,0.0,0.0,1
內湖區,房地(土地+建物),12.23,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,96.26,1,1,1,1,有,18680000,194058,,0.0,0,54.44,0.39,8.27,1
內湖區,房地(土地+建物),28.74,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,105.95,3,2,2,1,有,19500000,184049,,0.0,0,90.74,0.0,11.52,0
內湖區,房地(土地+建物)+車位,18.0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,124.61,2,2,1,1,有,23200000,222198,升降機械,32.8,2800000,63.68,2.15,4.56,1
中正區,房地(土地+建物),5.56,十八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,105.53,0,1,0,1,有,25880000,245238,,0.0,0,68.6,0.0,5.31,1
萬華區,房地(土地+建物),22.06,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,55.81,3,1,1,1,無,6750000,120946,,0.0,0,49.93,0.0,5.88,0
文山區,房地(土地+建物)+車位,23.01,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,169.34,3,2,2,1,有,30200000,183692,塔式車位,13.1,1500000,81.93,12.36,7.32,1
文山區,房地(土地+建物)+車位,46.58,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,342.51,0,0,0,0,有,43980000,128405,坡道平面,123.09,0,132.88,5.7,12.26,1
中山區,房地(土地+建物),22.24,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,128.05,2,1,2,1,有,17500000,136665,,0.0,0,90.99,0.0,17.98,1
信義區,房地(土地+建物),38.0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,94.11,3,2,2,1,無,18300000,194453,,0.0,0,94.11,0.0,0.0,0
士林區,房地(土地+建物),35.35,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,153.9,4,2,2,1,無,13000000,84470,,0.0,0,142.17,0.0,11.73,0
信義區,房地(土地+建物),11.67,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,76.74,2,1,1,1,有,27000000,351837,,0.0,0,43.52,2.41,4.11,1
萬華區,房地(土地+建物),25.25,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,78.92,3,2,1,1,無,7200000,91232,,0.0,0,78.92,0.0,0.0,0
內湖區,房地(土地+建物),29.43,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,102.1,3,2,2,1,無,11880000,116357,,0.0,0,88.42,0.0,13.68,0
中山區,房地(土地+建物),10.04,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,69.18,2,2,1,1,無,13000000,187916,,0.0,0,59.2,1.32,4.55,1
中山區,房地(土地+建物),34.0,三層，四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,110.41,11,0,11,1,無,21000000,190200,,0.0,0,110.41,0.0,0.0,0
南港區,房地(土地+建物),22.63,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,95.05,2,2,1,1,有,19500000,205155,,0.0,0,59.54,0.0,10.01,1
松山區,房地(土地+建物)+車位,19.24,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,176.31,3,2,2,1,有,43100000,244456,坡道平面,39.88,0,83.42,4.47,9.79,1
信義區,房地(土地+建物),12.12,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,117.21,3,2,2,1,有,22000000,187697,,0.0,0,96.68,0.0,13.54,1
信義區,房地(土地+建物),26.4,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,97.24,2,2,1,1,無,18500000,190251,,0.0,0,81.54,0.0,15.7,0
北投區,房地(土地+建物),27.5,一層，騎樓，地下層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,118.67,2,2,1,1,無,19300000,162636,,0.0,0,118.67,0.0,0.0,0
北投區,房地(土地+建物)+車位,219.61,七層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼骨造,1831.07,0,0,0,0,無,325000000,192881,坡道平面,297.48,29200000,839.67,0.0,59.73,1
北投區,房地(土地+建物),28.46,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,75.36,3,2,1,1,無,9080000,120488,,0.0,0,66.31,0.0,9.05,0
大安區,土地,8.5,,,其他,,,0.0,0,0,0,1,無,517310,60860,,0.0,0,0.0,0.0,0.0,0
士林區,土地,176.75,,,其他,,,0.0,4,2,2,1,無,7000000,39604,,0.0,0,0.0,0.0,0.0,0
南港區,房地(土地+建物)+車位,61.78,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,555.68,0,2,2,1,有,111000000,231068,坡道平面,107.76,7500000,247.01,30.85,27.03,1
信義區,土地,2.94,,,其他,,,0.0,0,0,0,1,無,156674,53290,,0.0,0,0.0,0.0,0.0,0
中山區,房地(土地+建物),42.47,二層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,323.04,0,0,0,0,有,51800000,160352,,0.0,0,243.58,0.0,21.51,1
大安區,房地(土地+建物),22.85,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,126.59,0,0,0,0,有,103800000,819970,,0.0,0,90.59,22.44,0.0,1
中正區,房地(土地+建物),3.63,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,59.68,1,1,1,1,有,16960000,284230,,0.0,0,35.12,0.0,3.35,1
中山區,房地(土地+建物),4.57,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,43.25,1,1,1,1,有,8650000,200000,,0.0,0,23.02,0.74,3.11,1
松山區,房地(土地+建物),34.0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,100.8,5,4,2,1,無,24280000,240873,,0.0,0,83.16,0.0,17.64,0
士林區,房地(土地+建物)+車位,50.41,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,233.67,4,2,2,1,有,46000000,215237,坡道平面,33.89,3000000,124.3,0.0,10.5,1
大安區,房地(土地+建物),46.25,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,130.72,3,4,3,1,無,38000000,290698,,0.0,0,115.28,4.8,10.64,0
中正區,房地(土地+建物)+車位,32.15,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,273.95,3,2,2,1,有,92000000,335828,塔式車位,0.0,6500000,152.52,0.59,15.82,1
內湖區,車位,0.27,,,其他,,,36.13,0,0,0,1,有,1700000,,坡道平面,0.0,1700000,0.0,0.0,0.0,1
信義區,車位,0.36,,,其他,,,32.04,0,0,0,1,有,3200000,,坡道平面,32.04,3200000,0.0,0.0,0.0,1
信義區,房地(土地+建物),20.15,五層，陽台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,90.34,5,0,5,1,有,23400000,259021,,0.0,0,78.81,0.0,0.0,1
中山區,房地(土地+建物),3.26,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,32.48,1,1,1,1,有,4500000,138547,,0.0,0,17.45,0.0,9.54,1
內湖區,房地(土地+建物),33.54,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,95.09,3,2,1,1,無,14000000,147229,,0.0,0,86.12,0.0,8.97,0
大安區,房地(土地+建物),19.58,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,107.72,3,2,2,1,有,25080000,232826,,0.0,0,68.05,0.0,10.54,1
文山區,房地(土地+建物)+車位,18.1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,266.14,3,2,2,1,有,43050000,161757,坡道平面,0.0,0,118.18,5.03,19.08,1
中山區,房地(土地+建物),15.96,三層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,55.42,2,1,1,1,無,12880000,232407,,0.0,0,49.08,0.0,6.34,0
內湖區,房地(土地+建物),49.24,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,130.9,3,2,2,1,有,21580000,164859,,0.0,0,74.88,0.0,8.44,1
士林區,房地(土地+建物),14.34,五層,七層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,49.59,1,1,1,1,有,14000000,282315,,0.0,0,23.76,0.0,10.07,1
大安區,房地(土地+建物)+車位,120.61,四層，五層，六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,564.86,7,4,5,1,有,141000000,249619,坡道平面,0.0,10000000,431.49,48.99,40.07,1
大同區,房地(土地+建物),29.25,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,84.26,4,1,1,1,無,8800000,104439,,0.0,0,79.41,0.0,4.85,0
文山區,房地(土地+建物),20.03,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,89.78,2,2,1,1,無,10500000,116953,,0.0,0,75.37,3.77,5.46,0
中山區,房地(土地+建物),24.25,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,60.5,2,1,1,1,無,20100000,332231,,0.0,0,60.5,0.0,0.0,0
大安區,房地(土地+建物),19.0,二層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,117.9,3,2,2,1,無,34600000,293469,,0.0,0,89.15,0.47,19.16,1
松山區,房地(土地+建物)+車位,42.2,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,541.15,0,0,0,0,有,278000000,608710,坡道平面,104.16,12000000,247.25,15.59,33.91,1
南港區,房地(土地+建物),35.01,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,72.9,3,2,1,1,無,12560000,172291,,0.0,0,60.8,0.0,12.1,0
松山區,車位,0.24,,,其他,,,37.08,0,0,0,1,無,2900000,,坡道平面,37.08,2900000,0.0,0.0,0.0,1
南港區,房地(土地+建物),51.0,全,二層,透天厝,住家用,加強磚造,71.38,4,2,1,1,無,18000000,252171,,0.0,0,71.38,0.0,0.0,0
中山區,房地(土地+建物),5.45,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,47.61,1,1,1,1,有,11000000,231044,,0.0,0,28.21,0.0,6.57,1
中山區,房地(土地+建物),27.99,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,143.47,2,2,2,1,有,33950000,236635,,0.0,0,116.84,0.0,17.03,1
萬華區,房地(土地+建物),19.0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,99.54,3,2,1,1,無,11500000,115531,,0.0,0,96.4,0.0,3.14,0
中正區,房地(土地+建物),9.63,八層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,85.96,0,1,1,1,有,14800000,172173,,0.0,0,68.41,0.0,0.0,1
文山區,房地(土地+建物)+車位,276.02,一層，二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,527.04,3,2,4,1,有,69990000,172068,坡道平面,163.87,7500000,220.54,0.0,17.31,1
文山區,房地(土地+建物),41.14,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,143.71,4,2,3,1,無,24500000,170482,,0.0,0,111.28,17.29,0.0,0
中山區,房地(土地+建物),4.51,五層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,30.44,0,0,0,0,有,5100000,167543,,0.0,0,21.41,0.0,3.34,1
信義區,房地(土地+建物),33.0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,88.7,3,2,2,1,無,16280000,183540,,0.0,0,88.7,0.0,0.0,0
北投區,房地(土地+建物),242.0,一層，騎樓,三層,公寓(5樓含以下無電梯),其他,加強磚造,449.43,12,6,6,1,無,82000000,182453,,0.0,0,449.43,0.0,0.0,0
信義區,房地(土地+建物),4.7,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,41.28,1,0,1,1,有,16100000,390019,,0.0,0,26.33,2.38,0.0,1
信義區,房地(土地+建物),4.7,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,41.28,1,0,1,1,有,16200000,392442,,0.0,0,26.33,2.38,0.0,1
信義區,房地(土地+建物),4.7,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,41.9,1,0,1,1,有,16400000,391408,,0.0,0,26.33,2.38,0.0,1
信義區,房地(土地+建物),4.7,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,41.9,1,0,1,1,有,16600000,396181,,0.0,0,26.33,2.38,0.0,1
信義區,房地(土地+建物),4.7,十九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,41.9,1,0,1,1,有,16800000,400955,,0.0,0,26.33,2.38,0.0,1
信義區,房地(土地+建物),4.7,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,41.9,1,0,1,1,有,17200000,410501,,0.0,0,26.33,2.38,0.0,1
信義區,房地(土地+建物),4.7,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,42.36,1,0,1,1,有,17400000,410765,,0.0,0,26.64,2.38,0.0,1
信義區,車位,3.61,地下五層，地下六層,二十一層,其他,停車空間,鋼骨造,400.83,0,0,0,1,有,26800000,,坡道平面,400.8,26800000,0.0,0.0,0.0,1
士林區,土地,1106.65,,,其他,,,0.0,0,0,0,1,無,133000000,120183,,0.0,0,0.0,0.0,0.0,0
士林區,房地(土地+建物),652.1,全,二層,透天厝,住家用,加強磚造,351.59,6,2,2,1,無,69000000,196251,,0.0,0,351.59,0.0,0.0,0
松山區,房地(土地+建物),52.75,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,142.23,3,3,2,1,無,31250000,219715,,0.0,0,142.23,0.0,0.0,0
中山區,房地(土地+建物),3.84,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,36.73,1,1,1,1,有,9120000,248298,,0.0,0,22.22,0.85,1.63,1
北投區,房地(土地+建物),25.44,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,84.14,3,2,2,1,無,10400000,123604,,0.0,0,73.63,0.0,10.51,0
內湖區,房地(土地+建物)+車位,35.04,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,196.0,3,2,2,1,有,26800000,136735,坡道機械,0.0,0,154.87,3.3,11.87,1
中山區,房地(土地+建物),423.0,三層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,2585.6,40,0,40,1,無,493800000,190981,,0.0,0,2118.38,10.26,109.53,1
中正區,房地(土地+建物)+車位,150.29,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1540.15,25,2,0,1,有,485000000,314904,坡道平面,0.0,0,1251.2,0.0,0.0,1
大安區,房地(土地+建物),7.67,十五層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,90.02,2,1,1,1,有,18000000,199956,,0.0,0,59.29,0.0,7.55,1
內湖區,房地(土地+建物),39.72,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,105.93,3,2,2,1,有,19880000,187671,,0.0,0,71.56,0.0,7.13,1
文山區,房地(土地+建物)+車位,18.11,七層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,279.91,4,2,2,1,有,40680000,145332,坡道平面,42.94,0,124.9,23.69,6.18,1
士林區,房地(土地+建物)+車位,114.65,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,306.21,3,2,2,1,有,42000000,137161,一樓平面,0.0,0,143.59,8.27,11.14,0
大安區,土地,9.66,,,其他,,,0.0,0,0,0,1,無,2328060,241000,,0.0,0,0.0,0.0,0.0,0
大安區,房地(土地+建物),35.15,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,196.3,0,0,0,0,有,81000000,412634,,0.0,0,102.32,12.28,9.48,1
大安區,車位,0.0,,,其他,,,26.99,0,0,0,1,有,3800000,,坡道平面,26.99,3800000,0.0,0.0,0.0,1
松山區,房地(土地+建物),43.25,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,106.92,3,2,2,1,無,20500000,191732,,0.0,0,106.92,0.0,0.0,0
士林區,房地(土地+建物),36.5,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,117.58,4,2,2,1,無,19000000,161592,,0.0,0,100.09,0.0,6.17,0
中山區,房地(土地+建物),21.7,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,148.94,3,2,2,1,有,32000000,214852,,0.0,0,124.88,0.0,14.51,1
文山區,房地(土地+建物),24.12,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,91.09,3,2,1,1,有,7500000,82336,,0.0,0,67.47,0.0,14.11,0
萬華區,房地(土地+建物)+車位,20.84,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,266.55,4,2,2,1,有,35600000,163589,坡道平面,81.33,5300000,112.85,7.07,4.8,1
中正區,車位,0.3,一層,十四層,其他,一般零售業甲組,鋼筋混凝土造,3.1,0,0,0,1,有,1900000,,塔式車位,0.0,1900000,0.0,0.0,0.0,1
大安區,房地(土地+建物),7.47,七層，陽台,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,48.21,1,1,1,1,有,15650000,324621,,0.0,0,42.44,0.0,0.0,1
士林區,土地,325.29,,,其他,,,0.0,0,0,0,1,無,22140000,68062,,0.0,0,0.0,0.0,0.0,0
松山區,房地(土地+建物),25.0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,100.11,1,2,2,1,無,19800000,197782,,0.0,0,88.42,0.0,11.69,0
大同區,房地(土地+建物),17.98,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,145.54,0,0,0,0,有,13000000,89323,,0.0,0,73.08,0.7,3.8,1
內湖區,土地,13.0,,,其他,,,0.0,0,0,0,1,無,5216000,401231,,0.0,0,0.0,0.0,0.0,0
中正區,房地(土地+建物),57.11,一層,七層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,261.85,3,2,1,1,無,55200000,210808,,0.0,0,247.02,14.83,0.0,1
南港區,房地(土地+建物),22.2,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,132.76,3,2,1,1,有,19730000,148614,,0.0,0,72.22,0.0,8.0,1
文山區,房地(土地+建物)+車位,70.31,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,144.28,2,2,2,1,有,17100000,118520,坡道平面,0.0,0,75.52,2.59,11.96,1
文山區,車位,0.87,二層,五層,其他,住家用,鋼筋混凝土造,43.99,0,0,0,1,有,2300000,,坡道平面,0.0,2300000,0.0,0.0,0.0,1
大安區,房地(土地+建物),44.12,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,128.25,4,2,2,1,無,32900000,256530,,0.0,0,128.25,0.0,0.0,0
文山區,房地(土地+建物)+車位,103.18,一層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,230.91,5,2,2,1,有,31500000,149617,坡道平面,33.74,2000000,120.87,5.12,19.45,1
南港區,房地(土地+建物)+車位,55.73,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,333.31,3,2,3,1,有,81580000,244757,坡道平面,55.14,0,172.56,0.0,15.06,1
大同區,房地(土地+建物),23.75,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,82.14,0,2,2,1,無,17680000,215242,,0.0,0,82.14,0.0,0.0,0
大安區,房地(土地+建物),26.29,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,132.36,3,2,2,1,有,39800000,300695,,0.0,0,90.01,0.0,13.07,1
